"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
492.8352919,"C12H14O3S9","CHOS","unsaturated/lignin",1.17,0.25,-3,0.8333,12,14,3,0,9,0
492.8424929,"C13H6O7N2S6","CHONS","unsaturated/lignin",0.46,0.54,0.3333,2,13,6,7,2,6,0
492.8458114,"C10H10O7N2S7","CHONS","condensed_arom",1,0.7,2.2,2.4,10,10,7,2,7,0
492.8489907,"C14H6O10S5","CHOS","aromatic",0.43,0.71,0.5,1.7143,14,6,10,0,5,0
492.8528131,"C11H10O10S6","CHOS","unsaturated/lignin",0.91,0.91,-Inf,2,11,10,10,0,6,0
492.8538409,"C12H14O5S8","CHOS","unsaturated/lignin",1.17,0.42,-3,1,12,14,5,0,8,0
492.8706308,"C11H10O12S5","CHOS","unsaturated/lignin",0.91,1.09,-Inf,2.1818,11,10,12,0,5,0
492.873578,"C21H6O1N2S6","CHONS","condensed_arom",0.29,0.05,0.92,0.6667,21,6,1,2,6,0
492.8780255,"C13H6O11N2S4","CHONS","unsaturated/lignin",0.46,0.85,0.3333,2.3077,13,6,11,2,4,0
492.8787851,"C12H4O14N2S1P2","CHONSP","condensed_arom",0.33,1.17,Inf,2.6667,12,4,14,2,1,2
492.8820043,"C13H5O14N1S2P1","CHONSP","condensed_arom",0.38,1.08,0.75,2.3077,13,5,14,1,2,1
492.8833959,"C19H10O4S6","CHOS","aromatic",0.53,0.21,0.6364,0.5263,19,10,4,0,6,0
492.8859485,"C14H8O12S2P2","CHOSP","aromatic",0.57,0.86,0.5,1.4286,14,8,12,0,2,2
492.8900256,"C13H18O4S8","CHOS","unsaturated/lignin",1.38,0.31,-1.6667,0.4615,13,18,4,0,8,0
492.9009618,"C18H8O9S2P2","CHOSP","condensed_arom",0.44,0.5,0.7895,0.7778,18,8,9,0,2,2
492.9148122,"C17H5O13N1S1P1","CHONSP","condensed_arom",0.29,0.76,0.9333,1.5294,17,5,13,1,1,1
492.9326263,"C17H5O15N1P1","CHONP","condensed_arom",0.29,0.88,0.9333,1.6471,17,5,15,1,0,1
492.9362772,"C18H8O13P2","CHOP","condensed_arom",0.44,0.72,0.7895,1,18,8,13,0,0,2
492.9377728,"C19H12O8S2P2","CHOSP","aromatic",0.63,0.42,0.6364,0.4211,19,12,8,0,2,2
492.9391192,"C15H10O15S2","CHOS","unsaturated/lignin",0.67,1,0.2727,1.6,15,10,15,0,2,0
492.940472,"C17H18O5S6","CHOS","unsaturated/lignin",1.06,0.29,0.0588,0.2353,17,18,5,0,6,0
492.9419582,"C25H6O4N2S3","CHONS","condensed_arom",0.24,0.16,0.9444,0.56,25,6,4,2,3,0
492.9485859,"C26H6O7S2","CHOS","condensed_arom",0.23,0.27,0.9024,0.4615,26,6,7,0,2,0
492.9499697,"C14H10O14N2S2","CHONS","unsaturated/lignin",0.71,1,0,2,14,10,14,2,2,0
492.9515526,"C22H8O10P2","CHOP","condensed_arom",0.36,0.45,0.8667,0.5455,22,8,10,0,0,2
492.9525921,"C24H14O2S5","CHOS","condensed_arom",0.58,0.08,0.6667,0,24,14,2,0,5,0
492.9535146,"C18H6O17","CHO","condensed_arom",0.33,0.94,0.7895,1.5556,18,6,17,0,0,0
492.9691592,"C18H9O14N1P1","CHONP","condensed_arom",0.5,0.78,0.7222,1.2222,18,9,14,1,0,1
492.9864434,"C15H14O13N2S2","CHONS","unsaturated/lignin",0.93,0.87,-0.1111,1.4667,15,14,13,2,2,0
492.9898425,"C19H10O16","CHO","aromatic",0.53,0.84,0.6364,1.1579,19,10,16,0,0,0
492.9963276,"C30H9O3N1S1P1","CHONSP","condensed_arom",0.3,0.1,0.902,0.0667,30,9,3,1,1,1
493.0027856,"C27H10O8S1","CHOS","condensed_arom",0.37,0.3,0.8182,0.2963,27,10,8,0,1,0
493.004804,"C23H10O13","CHO","condensed_arom",0.43,0.57,0.7576,0.6957,23,10,13,0,0,0
493.0060779,"C24H14O8S2","CHOS","condensed_arom",0.58,0.33,0.6667,0.25,24,14,8,0,2,0
493.0157488,"C22H10O12N2","CHON","condensed_arom",0.45,0.55,0.7857,0.9091,22,10,12,2,0,0
493.0196394,"C27H10O10","CHO","condensed_arom",0.37,0.37,0.8182,0.3704,27,10,10,0,0,0
493.0201984,"C27H10O10","CHO","condensed_arom",0.37,0.37,0.8182,0.3704,27,10,10,0,0,0
493.020813,"C23H13O10N1P1","CHONP","condensed_arom",0.57,0.43,0.7188,0.4348,23,13,10,1,0,1
493.0215364,"C15H14O17N2","CHON","unsaturated/lignin",0.93,1.13,-0.1111,1.7333,15,14,17,2,0,0
493.0228833,"C16H18O12N2S2","CHONS","unsaturated/lignin",1.12,0.75,-0.1667,1,16,18,12,2,2,0
493.0233896,"C24H14O10S1","CHOS","condensed_arom",0.58,0.42,0.6667,0.3333,24,14,10,0,1,0
493.0243834,"C25H18O5S3","CHOS","aromatic",0.72,0.2,0.5897,-0.08,25,18,5,0,3,0
493.0259729,"C20H14O15","CHO","aromatic",0.7,0.75,0.52,0.8,20,14,15,0,0,0
493.0350906,"C31H10O7","CHO","condensed_arom",0.32,0.23,0.8545,0.129,31,10,7,0,0,0
493.0387916,"C28H14O7S1","CHOS","condensed_arom",0.5,0.25,0.7447,0.0714,28,14,7,0,1,0
493.0398601,"C29H18O2S3","CHOS","condensed_arom",0.62,0.07,0.68,-0.2759,29,18,2,0,3,0
493.0412335,"C24H14O12","CHO","condensed_arom",0.58,0.5,0.6667,0.4167,24,14,12,0,0,0
493.0420105,"C20H17O12N1P1","CHONP","unsaturated/lignin",0.85,0.6,0.4583,0.5,20,17,12,1,0,1
493.0431483,"C26H22O2S4","CHOS","aromatic",0.85,0.08,0.5238,-0.3846,26,22,2,0,4,0
493.0450759,"C21H18O12S1","CHOS","unsaturated/lignin",0.86,0.57,0.4286,0.381,21,18,12,0,1,0
493.0461213,"C30H10O6N2","CHON","condensed_arom",0.33,0.2,0.88,0.2667,30,10,6,2,0,0
493.0481787,"C18H22O12S2","CHOS","unsaturated/lignin",1.22,0.67,0,0.3333,18,22,12,0,2,0
493.0487282,"C14H25O12N1S2P1","CHONSP","aliphatic",1.79,0.86,-1.625,0.4286,14,25,12,1,2,1
493.0519554,"C14H24O15P2","CHOP","aliphatic",1.71,1.07,-1.2222,0.4286,14,24,15,0,0,2
493.0539719,"C32H14O4S1","CHOS","condensed_arom",0.44,0.12,0.7931,-0.125,32,14,4,0,1,0
493.0545091,"C28H17O4N1S1P1","CHONSP","condensed_arom",0.61,0.14,0.7174,-0.1429,28,17,4,1,1,1
493.0564492,"C28H14O9","CHO","condensed_arom",0.5,0.32,0.7447,0.1429,28,14,9,0,0,0
493.0610133,"C25H20O7P2","CHOP","aromatic",0.8,0.28,0.5897,-0.24,25,20,7,0,0,2
493.0623223,"C21H18O14","CHO","unsaturated/lignin",0.86,0.67,0.4286,0.4762,21,18,14,0,0,0
493.0628825,"C17H21O14N1P1","CHONP","unsaturated/lignin",1.24,0.82,-0.0625,0.5882,17,21,14,1,0,1
493.0650045,"C31H14O3N2S1","CHONS","condensed_arom",0.45,0.1,0.8113,0,31,14,3,2,1,0
493.0655562,"C18H22O14S1","CHOS","unsaturated/lignin",1.22,0.78,0,0.4444,18,22,14,0,1,0
493.0752565,"C29H18O6S1","CHOS","condensed_arom",0.62,0.21,0.68,-0.1379,29,18,6,0,1,0
493.0762771,"C30H22O1S3","CHOS","aromatic",0.73,0.03,0.6226,-0.4667,30,22,1,0,3,0
493.0774875,"C25H18O11","CHO","aromatic",0.72,0.44,0.5897,0.16,25,18,11,0,0,0
493.078536,"C26H22O6S2","CHOS","aromatic",0.85,0.23,0.5238,-0.2308,26,22,6,0,2,0
493.0835838,"C18H22O16","CHO","unsaturated/lignin",1.22,0.89,0,0.5556,18,22,16,0,0,0
493.085062,"C15H29O11N1S2P1","CHONSP","aliphatic",1.93,0.73,-1.2727,0,15,29,11,1,2,1
493.08679,"C36H14O3","CHO","condensed_arom",0.39,0.08,0.8261,-0.2222,36,14,3,0,0,0
493.0874017,"C36H14O3","CHO","condensed_arom",0.39,0.08,0.8261,-0.2222,36,14,3,0,0,0
493.088557,"C24H18O10N2","CHON","aromatic",0.75,0.42,0.5882,0.3333,24,18,10,2,0,0
493.0901396,"C33H18O3S1","CHOS","condensed_arom",0.55,0.09,0.7377,-0.303,33,18,3,0,1,0
493.0957063,"C18H26O10N2S2","CHONS","unsaturated/lignin",1.44,0.56,-0.2222,0.2222,18,26,10,2,2,0
493.0986779,"C22H22O13","CHO","unsaturated/lignin",1,0.59,0.3548,0.1818,22,22,13,0,0,0
493.1015229,"C32H18O2N2S1","CHONS","condensed_arom",0.56,0.06,0.75,-0.1875,32,18,2,2,1,0
493.1051281,"C16H30O13S2","CHOS","aliphatic",1.88,0.81,-0.8667,0,16,30,13,0,2,0
493.1057034,"C16H30O13S2","CHOS","aliphatic",1.88,0.81,-0.8667,0,16,30,13,0,2,0
493.1066472,"C16H32O11S1P2","CHOSP","aliphatic",2,0.69,-0.8667,-0.5,16,32,11,0,1,2
493.1076033,"C25H22O7N2S1","CHONS","aromatic",0.88,0.28,0.5135,0,25,22,7,2,1,0
493.1089063,"C29H21O5N1P1","CHONP","aromatic",0.72,0.17,0.6531,-0.2759,29,21,5,1,0,1
493.1116757,"C30H22O5S1","CHOS","aromatic",0.73,0.17,0.6226,-0.3333,30,22,5,0,1,0
493.1121774,"C26H25O5N1S1P1","CHONSP","unsaturated/lignin",0.96,0.19,0.4878,-0.3846,26,25,5,1,1,1
493.1130062,"C18H26O12N2S1","CHONS","unsaturated/lignin",1.44,0.67,-0.2222,0.3333,18,26,12,2,1,0
493.1139324,"C26H22O10","CHO","aromatic",0.85,0.38,0.5238,-0.0769,26,22,10,0,0,0
493.1146204,"C22H25O10N1P1","CHONP","unsaturated/lignin",1.14,0.45,0.3,-0.0909,22,25,10,1,0,1
493.1246619,"C16H32O13P2","CHOP","aliphatic",2,0.81,-0.8667,-0.375,16,32,13,0,0,2
493.1263827,"C34H22O2S1","CHOS","condensed_arom",0.65,0.06,0.6875,-0.4706,34,22,2,0,1,0
493.1293055,"C30H22O7","CHO","aromatic",0.73,0.23,0.6226,-0.2667,30,22,7,0,0,0
493.1317098,"C19H30O9N2S2","CHONS","aliphatic",1.58,0.47,-0.2381,-0.1053,19,30,9,2,2,0
493.1327938,"C27H26O7S1","CHOS","unsaturated/lignin",0.96,0.26,0.4667,-0.3704,27,26,7,0,1,0
493.1334001,"C23H29O7N1S1P1","CHONSP","unsaturated/lignin",1.26,0.3,0.2424,-0.4348,23,29,7,1,1,1
493.1350282,"C23H26O12","CHO","unsaturated/lignin",1.13,0.52,0.2941,-0.087,23,26,12,0,0,0
493.1362461,"C24H30O7S2","CHOS","unsaturated/lignin",1.25,0.29,0.2432,-0.5,24,30,7,0,2,0
493.1384199,"C20H30O12S1","CHOS","aliphatic",1.5,0.6,-0.0769,-0.2,20,30,12,0,1,0
493.1441046,"C34H22O4","CHO","condensed_arom",0.65,0.12,0.6875,-0.4118,34,22,4,0,0,0
493.1447077,"C34H22O4","CHO","condensed_arom",0.65,0.12,0.6875,-0.4118,34,22,4,0,0,0
493.1481096,"C31H26O4S1","CHOS","aromatic",0.84,0.13,0.5714,-0.5161,31,26,4,0,1,0
493.150251,"C27H26O9","CHO","unsaturated/lignin",0.96,0.33,0.4667,-0.2963,27,26,9,0,0,0
493.1511764,"C23H29O9N1P1","CHONP","unsaturated/lignin",1.26,0.39,0.2424,-0.3478,23,29,9,1,0,1
493.1521299,"C15H30O16N2","CHON","aliphatic",2,1.07,-1.6,0.5333,15,30,16,2,0,0
493.1634047,"C35H26O1S1","CHOS","aromatic",0.74,0.03,0.6418,-0.6286,35,26,1,0,1,0
493.165929,"C31H26O6","CHO","aromatic",0.84,0.19,0.5714,-0.4516,31,26,6,0,0,0
493.1675926,"C19H30O13N2","CHON","aliphatic",1.58,0.68,-0.2381,0.1053,19,30,13,2,0,0
493.1689516,"C28H30O6S1","CHOS","unsaturated/lignin",1.07,0.21,0.4167,-0.5714,28,30,6,0,1,0
493.1714599,"C24H30O11","CHO","unsaturated/lignin",1.25,0.46,0.2432,-0.3333,24,30,11,0,0,0
493.1747291,"C21H34O11S1","CHOS","aliphatic",1.62,0.52,-0.1034,-0.4762,21,34,11,0,1,0
493.1804769,"C35H26O3","CHO","aromatic",0.74,0.09,0.6418,-0.5714,35,26,3,0,0,0
493.1829506,"C23H30O10N2","CHON","unsaturated/lignin",1.3,0.43,0.1875,-0.1739,23,30,10,2,0,0
493.184533,"C32H30O3S1","CHOS","aromatic",0.94,0.09,0.5254,-0.6875,32,30,3,0,1,0
493.1858785,"C20H34O10N2S1","CHONS","aliphatic",1.7,0.5,-0.25,-0.3,20,34,10,2,1,0
493.1867068,"C28H30O8","CHO","unsaturated/lignin",1.07,0.29,0.4167,-0.5,28,30,8,0,0,0
493.1873494,"C24H33O8N1P1","CHONP","unsaturated/lignin",1.38,0.33,0.1944,-0.5833,24,33,8,1,0,1
493.1922768,"C21H34O13","CHO","aliphatic",1.62,0.62,-0.1034,-0.381,21,34,13,0,0,0
493.1928474,"C21H34O13","CHO","aliphatic",1.62,0.62,-0.1034,-0.381,21,34,13,0,0,0
493.1943826,"C22H40O6S1P2","CHOSP","aliphatic",1.82,0.27,-0.125,-1.1818,22,40,6,0,1,2
493.1959696,"C31H30O2N2S1","CHONS","aromatic",0.97,0.06,0.5185,-0.5806,31,30,2,2,1,0
493.2024081,"C32H30O5","CHO","aromatic",0.94,0.16,0.5254,-0.625,32,30,5,0,0,0
493.2045844,"C16H37O12N3P1","CHONP","aliphatic",2.31,0.75,-1.5833,-0.25,16,37,12,3,0,1
493.2053255,"C29H34O5S1","CHOS","unsaturated/lignin",1.17,0.17,0.3725,-0.7586,29,34,5,0,1,0
493.2078537,"C25H34O10","CHO","unsaturated/lignin",1.36,0.4,0.2,-0.56,25,34,10,0,0,0
493.2209073,"C33H34O2S1","CHOS","unsaturated/lignin",1.03,0.06,0.4839,-0.8485,33,34,2,0,1,0
493.222781,"C29H34O7","CHO","unsaturated/lignin",1.17,0.24,0.3725,-0.6897,29,34,7,0,0,0
493.2238221,"C25H37O7N1P1","CHONP","unsaturated/lignin",1.48,0.28,0.1538,-0.8,25,37,7,1,0,1
493.2288719,"C22H38O12","CHO","aliphatic",1.73,0.55,-0.125,-0.6364,22,38,12,0,0,0
493.2304857,"C24H46O2S4","CHOS","aliphatic",1.92,0.08,-0.1579,-1.4167,24,46,2,0,4,0
493.2310772,"C24H46O2S4","CHOS","aliphatic",1.92,0.08,-0.1579,-1.4167,24,46,2,0,4,0
493.2387029,"C33H34O4","CHO","unsaturated/lignin",1.03,0.12,0.4839,-0.7879,33,34,4,0,0,0
493.2420377,"C30H38O4S1","CHOS","unsaturated/lignin",1.27,0.13,0.3333,-0.9333,30,38,4,0,1,0
493.2441554,"C26H38O9","CHO","unsaturated/lignin",1.46,0.35,0.1628,-0.7692,26,38,9,0,0,0
493.2448273,"C22H41O9N1P1","CHONP","aliphatic",1.86,0.41,-0.1935,-0.9091,22,41,9,1,0,1
493.2572612,"C34H38O1S1","CHOS","unsaturated/lignin",1.12,0.03,0.4462,-1,34,38,1,0,1,0
493.2585531,"C22H42O8N2S1","CHONS","aliphatic",1.91,0.36,-0.2667,-0.8182,22,42,8,2,1,0
493.2594375,"C30H38O6","CHO","unsaturated/lignin",1.27,0.2,0.3333,-0.8667,30,38,6,0,0,0
493.2602025,"C26H41O6N1P1","CHONP","aliphatic",1.58,0.23,0.119,-1,26,41,6,1,0,1
493.2653727,"C23H42O11","CHO","aliphatic",1.83,0.48,-0.1429,-0.8696,23,42,11,0,0,0
493.2737445,"C26H42O5N2S1","CHONS","aliphatic",1.62,0.19,0.0732,-0.9231,26,42,5,2,1,0
493.275353,"C30H41O3N1P1","CHONP","unsaturated/lignin",1.37,0.1,0.3019,-1.0667,30,41,3,1,0,1
493.2779297,"C31H42O3S1","CHOS","unsaturated/lignin",1.35,0.1,0.2982,-1.0968,31,42,3,0,1,0
493.2805173,"C27H42O8","CHO","aliphatic",1.56,0.3,0.1304,-0.963,27,42,8,0,0,0
493.2810436,"C27H42O8","CHO","aliphatic",1.56,0.3,0.1304,-0.963,27,42,8,0,0,0
493.2817642,"C28H46O3S2","CHOS","aliphatic",1.64,0.11,0.102,-1.2857,28,46,3,0,2,0
493.283778,"C24H46O8S1","CHOS","aliphatic",1.92,0.33,-0.1579,-1.1667,24,46,8,0,1,0
493.2952062,"C23H46O7N2S1","CHONS","aliphatic",2,0.3,-0.2727,-1.0435,23,46,7,2,1,0
493.2957671,"C31H42O5","CHO","unsaturated/lignin",1.35,0.16,0.2982,-1.0323,31,42,5,0,0,0
493.2966129,"C27H45O5N1P1","CHONP","aliphatic",1.67,0.19,0.0889,-1.1852,27,45,5,1,0,1
493.3017097,"C24H46O10","CHO","aliphatic",1.92,0.42,-0.1579,-1.0833,24,46,10,0,0,0
493.3115549,"C35H42O2","CHO","unsaturated/lignin",1.2,0.06,0.4118,-1.0857,35,42,2,0,0,0
493.3169586,"C28H46O7","CHO","aliphatic",1.64,0.25,0.102,-1.1429,28,46,7,0,0,0
493.3356505,"C29H50O4S1","CHOS","aliphatic",1.72,0.14,0.0769,-1.3793,29,50,4,0,1,0
493.3466689,"C28H50O3N2S1","CHONS","aliphatic",1.79,0.11,0.0213,-1.2857,28,50,3,2,1,0
493.3510632,"C33H50O1S1","CHOS","aliphatic",1.52,0.03,0.2381,-1.3939,33,50,1,0,1,0
493.3533228,"C29H50O6","CHO","aliphatic",1.72,0.21,0.0769,-1.3103,29,50,6,0,0,0
493.372036,"C30H54O3S1","CHOS","aliphatic",1.8,0.1,0.0545,-1.5333,30,54,3,0,1,0
493.389874,"C30H54O5","CHO","aliphatic",1.8,0.17,0.0545,-1.4667,30,54,5,0,0,0
493.4262721,"C31H58O4","CHO","aliphatic",1.87,0.13,0.0345,-1.6129,31,58,4,0,0,0
493.4624646,"C32H62O3","CHO","aliphatic",1.94,0.09,0.0164,-1.75,32,62,3,0,0,0
493.498796,"C33H66O2","CHO","aliphatic",2,0.06,0,-1.8788,33,66,2,0,0,0
493.7736926,"C13H5O2N1S9","CHONS","aromatic",0.38,0.15,0.5,1.5385,13,5,2,1,9,0
493.7908557,"C13H5O4N1S8","CHONS","aromatic",0.38,0.31,0.5,1.6923,13,5,4,1,8,0
493.8094339,"C14H9O1N1S9","CHONS","unsaturated/lignin",0.64,0.07,0.1429,1,14,9,1,1,9,0
493.8263375,"C13H5O8N1S6","CHONS","aromatic",0.38,0.62,0.5,2,13,5,8,1,6,0
493.8553285,"C12H5O9N3S5","CHONS","condensed_arom",0.42,0.75,1,2.6667,12,5,9,3,5,0
493.8720192,"C17H9O1N3S7","CHONS","condensed_arom",0.53,0.06,0.6923,0.9412,17,9,1,3,7,0
493.8735002,"C12H5O11N3S4","CHONS","condensed_arom",0.42,0.92,1,2.8333,12,5,11,3,4,0
493.8751702,"C21H5O4N1S5","CHONS","condensed_arom",0.24,0.19,0.9231,0.7619,21,5,4,1,5,0
493.8801513,"C13H5O14N1S3","CHONS","aromatic",0.38,1.08,0.5,2.4615,13,5,14,1,3,0
493.9217972,"C20H5O7N3S3","CHONS","condensed_arom",0.25,0.35,1,1.2,20,5,7,3,3,0
493.9322221,"C17H7O13N1P2","CHONP","condensed_arom",0.41,0.76,0.8667,1.2941,17,7,13,1,0,2
493.954964,"C24H5O6N3S2","CHONS","condensed_arom",0.21,0.25,1,0.8333,24,5,6,3,2,0
493.9998021,"C22H9O13N1","CHON","condensed_arom",0.41,0.59,0.7931,0.9091,22,9,13,1,0,0
494.0060947,"C15H13O18N1","CHON","unsaturated/lignin",0.87,1.2,0,1.7333,15,13,18,1,0,0
494.0085306,"C25H9O7N3S1","CHONS","condensed_arom",0.36,0.28,0.8857,0.64,25,9,7,3,1,0
494.0111805,"C17H20O11S2P1","CHOSP","unsaturated/lignin",1.18,0.65,0,0.3529,17,20,11,0,2,1
494.0122634,"C22H13O7N3S2","CHONS","condensed_arom",0.59,0.32,0.7037,0.6364,22,13,7,3,2,0
494.0242337,"C16H17O15N1S1","CHONS","unsaturated/lignin",1.06,0.94,-0.0769,1.125,16,17,15,1,1,0
494.0296066,"C13H23O13N1S1P2","CHONSP","aliphatic",1.77,1,-2.6,0.6154,13,23,13,1,1,2
494.0363851,"C23H13O12N1","CHON","condensed_arom",0.57,0.52,0.6875,0.6087,23,13,12,1,0,0
494.0449894,"C26H13O6N3S1","CHONS","condensed_arom",0.5,0.23,0.7895,0.3846,26,13,6,3,1,0
494.047712,"C22H13O11N3","CHON","condensed_arom",0.59,0.5,0.7037,0.8182,22,13,11,3,0,0
494.0583706,"C16H20O14N2P1","CHONP","unsaturated/lignin",1.25,0.88,-0.25,0.875,16,20,14,2,0,1
494.072798,"C24H17O11N1","CHON","aromatic",0.71,0.46,0.6,0.3333,24,17,11,1,0,0
494.0734556,"C20H20O11N2P1","CHONP","unsaturated/lignin",1,0.55,0.3478,0.4,20,20,11,2,0,1
494.0940044,"C21H21O13N1","CHON","unsaturated/lignin",1,0.62,0.3333,0.381,21,21,13,1,0,0
494.1010201,"C15H29O13N1S2","CHONS","aliphatic",1.93,0.87,-1.3636,0.2667,15,29,13,1,2,0
494.1305067,"C22H25O12N1","CHON","unsaturated/lignin",1.14,0.55,0.2667,0.0909,22,25,12,1,0,0
494.1461433,"C26H25O9N1","CHON","unsaturated/lignin",0.96,0.35,0.4634,-0.1538,26,25,9,1,0,0
494.154547,"C37H21O1N1","CHON","condensed_arom",0.57,0.03,0.7465,-0.4324,37,21,1,1,0,0
494.1667959,"C23H29O11N1","CHON","unsaturated/lignin",1.26,0.48,0.2121,-0.1739,23,29,11,1,0,0
494.1675964,"C24H33O6N1S2","CHONS","unsaturated/lignin",1.38,0.25,0.1667,-0.5833,24,33,6,1,2,0
494.1801023,"C27H32O3N2S1P1","CHONSP","unsaturated/lignin",1.19,0.11,0.3721,-0.6667,27,32,3,2,1,1
494.1829103,"C28H33O3N1S2","CHONS","unsaturated/lignin",1.18,0.11,0.3617,-0.7143,28,33,3,1,2,0
494.1853709,"C24H33O8N1S1","CHONS","unsaturated/lignin",1.38,0.33,0.1667,-0.5,24,33,8,1,1,0
494.1889448,"C21H37O8N1S2","CHONS","aliphatic",1.76,0.38,-0.2143,-0.6667,21,37,8,1,2,0
494.1908953,"C30H29O2N3S1","CHONS","aromatic",0.97,0.07,0.52,-0.4667,30,29,2,3,1,0
494.1992659,"C19H33O12N3","CHON","aliphatic",1.74,0.63,-0.4,0,19,33,12,3,0,0
494.2030809,"C24H33O10N1","CHON","unsaturated/lignin",1.38,0.42,0.1667,-0.4167,24,33,10,1,0,0
494.204858,"C29H36O3S1P1","CHOSP","unsaturated/lignin",1.24,0.1,0.3529,-0.9655,29,36,3,0,1,1
494.2117814,"C27H33O4N3S1","CHONS","unsaturated/lignin",1.22,0.15,0.3333,-0.5185,27,33,4,3,1,0
494.2192256,"C24H36O7N2P1","CHONP","aliphatic",1.5,0.29,0.1143,-0.6667,24,36,7,2,0,1
494.2246866,"C21H37O12N1","CHON","aliphatic",1.76,0.57,-0.2143,-0.4762,21,37,12,1,0,0
494.2256334,"C22H41O7N1S2","CHONS","aliphatic",1.86,0.32,-0.2258,-0.9091,22,41,7,1,2,0
494.2273017,"C31H33O1N3S1","CHONS","unsaturated/lignin",1.06,0.03,0.4717,-0.6452,31,33,1,3,1,0
494.2394914,"C25H37O9N1","CHON","unsaturated/lignin",1.48,0.36,0.1282,-0.64,25,37,9,1,0,0
494.2427226,"C22H41O9N1S1","CHONS","aliphatic",1.86,0.41,-0.2258,-0.8182,22,41,9,1,1,0
494.260743,"C22H41O11N1","CHON","aliphatic",1.86,0.5,-0.2258,-0.7273,22,41,11,1,0,0
494.2759863,"C26H41O8N1","CHON","aliphatic",1.58,0.31,0.0952,-0.8462,26,41,8,1,0,0
494.2792073,"C23H45O8N1S1","CHONS","aliphatic",1.96,0.35,-0.2353,-1.0435,23,45,8,1,1,0
494.2812453,"C32H37O2N3","CHON","unsaturated/lignin",1.16,0.06,0.4286,-0.75,32,37,2,3,0,0
494.2972356,"C23H45O10N1","CHON","aliphatic",1.96,0.43,-0.2353,-0.9565,23,45,10,1,0,0
494.3596612,"C27H49O5N3","CHON","aliphatic",1.81,0.19,-0.0233,-1.1111,27,49,5,3,0,0
494.374984,"C31H49O2N3","CHON","aliphatic",1.58,0.06,0.1852,-1.1613,31,49,2,3,0,0
494.4578112,"C31H61O3N1","CHON","aliphatic",1.97,0.1,-0.0175,-1.6774,31,61,3,1,0,0
494.7749796,"C13H4O5S8","CHOS","aromatic",0.31,0.38,0.6,1.6923,13,4,5,0,8,0
494.7859382,"C12H4O4N2S8","CHONS","other",0.33,0.33,NA,2.1667,12,4,4,2,8,0
494.7904781,"C17H4O2S8","CHOS","condensed_arom",0.24,0.12,0.875,0.9412,17,4,2,0,8,0
494.792867,"C13H4O7S7","CHOS","aromatic",0.31,0.54,0.6,1.8462,13,4,7,0,7,0
494.8018952,"C16H4O1N2S8","CHONS","condensed_arom",0.25,0.06,1,1.25,16,4,1,2,8,0
494.8054669,"C13H8O1N2S9","CHONS","unsaturated/lignin",0.62,0.08,-0.3333,1.3846,13,8,1,2,9,0
494.8105212,"C13H4O9S6","CHOS","aromatic",0.31,0.69,0.6,2,13,4,9,0,6,0
494.8197274,"C16H4O3N2S7","CHONS","condensed_arom",0.25,0.19,1,1.375,16,4,3,2,7,0
494.8220235,"C12H4O8N2S6","CHONS","other",0.33,0.67,NA,2.5,12,4,8,2,6,0
494.8230854,"C13H8O3N2S8","CHONS","unsaturated/lignin",0.62,0.23,-0.3333,1.5385,13,8,3,2,8,0
494.8271173,"C18H8O1S8","CHOS","condensed_arom",0.44,0.06,0.6842,0.5556,18,8,1,0,8,0
494.8288933,"C13H4O11S5","CHOS","aromatic",0.31,0.85,0.6,2.1538,13,4,11,0,5,0
494.8297805,"C14H8O6S7","CHOS","unsaturated/lignin",0.57,0.43,0.25,1.2857,14,8,6,0,7,0
494.8318874,"C10H8O11S6","CHOS","condensed_arom",0.8,1.1,3,2.6,10,8,11,0,6,0
494.8325412,"C11H12O6S8","CHOS","unsaturated/lignin",1.09,0.55,-Inf,1.4545,11,12,6,0,8,0
494.8395922,"C12H4O10N2S5","CHONS","other",0.33,0.83,NA,2.6667,12,4,10,2,5,0
494.8402725,"C13H8O5N2S7","CHONS","unsaturated/lignin",0.62,0.38,-0.3333,1.6923,13,8,5,2,7,0
494.8434231,"C17H4O8S5","CHOS","condensed_arom",0.24,0.47,0.875,1.2941,17,4,8,0,5,0
494.8440769,"C17H4O8S5","CHOS","condensed_arom",0.24,0.47,0.875,1.2941,17,4,8,0,5,0
494.8505728,"C11H12O8S7","CHOS","unsaturated/lignin",1.09,0.73,-Inf,1.6364,11,12,8,0,7,0
494.8575936,"C12H4O12N2S4","CHONS","other",0.33,1,NA,2.8333,12,4,12,2,4,0
494.8596514,"C14H12O2N2S8","CHONS","unsaturated/lignin",0.86,0.14,-0.3333,1,14,12,2,2,8,0
494.8755564,"C12H4O14N2S3","CHONS","other",0.33,1.17,NA,3,12,4,14,2,3,0
494.8775233,"C22H8O2S6","CHOS","condensed_arom",0.36,0.09,0.8,0.3636,22,8,2,0,6,0
494.87889,"C17H4O12S3","CHOS","condensed_arom",0.24,0.71,0.875,1.5294,17,4,12,0,3,0
494.8811604,"C19H12O2S7","CHOS","aromatic",0.63,0.11,0.5455,0.3158,19,12,2,0,7,0
494.8832922,"C15H12O7S6","CHOS","unsaturated/lignin",0.8,0.47,0.0909,0.9333,15,12,7,0,6,0
